Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp uncertainty (%),Pmp (W),Voc (V),Isc (A),Vmp (V),Imp (A),Time Stamp,Hour,Cluster
2011-07-02T11:50:24,93.7,37.6,3.1,9.4762,184.154,0.0834,139.2655,0.068,2011-07-02 11:50:24,11,0
2011-07-02T11:55:24,84.0,34.2,3.4,8.6433,185.7482,0.0753,140.3067,0.0616,2011-07-02 11:55:24,11,0
2011-07-02T12:00:24,94.5,32.3,3.1,9.9779,189.527,0.085,143.3991,0.0696,2011-07-02 12:00:24,12,3
2011-07-02T12:05:24,121.6,31.9,2.5,13.0823,193.7106,0.1082,146.7336,0.0892,2011-07-02 12:05:24,12,3
2011-07-02T12:10:24,366.6,33.9,1.0,41.5955,208.5878,0.3159,157.473,0.2641,2011-07-02 12:10:24,12,3
2011-07-02T12:30:24,741.0,48.3,0.6,81.5053,206.426,0.6375,153.5408,0.5308,2011-07-02 12:30:24,12,1
2011-07-02T12:35:24,811.6,49.6,0.6,88.9815,206.4487,0.6969,153.179,0.5809,2011-07-02 12:35:24,12,1
2011-07-02T12:40:24,762.9,52.2,0.6,82.7587,203.2723,0.6584,150.9589,0.5482,2011-07-02 12:40:24,12,1
2011-07-02T12:50:24,930.2,48.5,0.5,102.3219,209.7692,0.7981,155.0619,0.6599,2011-07-02 12:50:24,12,1
2011-07-02T12:55:24,380.8,49.1,0.9,40.339,195.1995,0.3256,147.1282,0.2742,2011-07-02 12:55:24,12,3
2011-07-02T13:05:24,964.7,43.9,0.5,108.2049,213.945,0.8291,158.0116,0.6848,2011-07-02 13:05:24,13,1
2011-07-02T13:10:24,416.7,46.3,0.9,44.7683,198.7457,0.3547,149.7534,0.2989,2011-07-02 13:10:24,13,3
2011-07-02T13:15:24,432.8,46.8,0.8,46.9401,198.8974,0.3731,149.6492,0.3137,2011-07-02 13:15:24,13,3
2011-07-02T13:30:24,856.1,48.2,0.5,93.9569,207.7459,0.7362,153.9102,0.6105,2011-07-02 13:30:24,13,1
2011-07-02T13:35:24,667.1,48.8,0.6,72.4567,204.1769,0.5713,152.2612,0.4759,2011-07-02 13:35:24,13,1
2011-07-02T13:40:24,677.0,46.6,0.6,73.881,205.7262,0.5794,153.3993,0.4816,2011-07-02 13:40:24,13,1
2011-07-02T13:50:24,698.3,43.8,0.5,77.3451,208.9519,0.5967,155.7438,0.4966,2011-07-02 13:50:24,13,1
2011-07-02T14:05:24,604.5,43.1,0.6,66.9305,207.5385,0.5176,155.1264,0.4315,2011-07-02 14:05:24,14,1
2011-07-02T14:10:24,713.4,43.9,0.5,78.8359,209.3312,0.6091,155.9328,0.5056,2011-07-02 14:10:24,14,1
2011-07-02T14:15:24,617.8,44.4,0.6,67.9181,206.3634,0.5282,154.2393,0.4403,2011-07-02 14:15:24,14,1
2011-07-02T14:20:24,625.4,43.8,0.6,69.137,207.6226,0.5348,155.158,0.4456,2011-07-02 14:20:24,14,1
2011-07-02T14:25:24,635.3,43.8,0.6,69.9289,207.486,0.5418,154.9864,0.4512,2011-07-02 14:25:24,14,1
2011-07-02T14:30:24,605.5,43.0,0.6,66.7486,207.5126,0.516,155.179,0.4301,2011-07-02 14:30:24,14,1
2011-07-02T14:35:24,560.2,41.7,0.6,61.8568,207.5998,0.4769,155.4865,0.3978,2011-07-02 14:35:24,14,1
2011-07-02T14:40:24,529.8,42.1,0.6,58.2467,206.3729,0.4512,154.7498,0.3764,2011-07-02 14:40:24,14,3
2011-07-02T14:45:24,485.7,41.4,0.7,53.2132,205.6978,0.4124,154.5625,0.3443,2011-07-02 14:45:24,14,3
2011-07-02T14:50:24,513.8,39.4,0.7,56.8658,207.9753,0.4366,156.0779,0.3643,2011-07-02 14:50:24,14,3
2011-07-02T14:55:24,466.1,39.5,0.7,51.4004,206.8261,0.3951,155.5563,0.3304,2011-07-02 14:55:24,14,3
2011-07-02T15:00:24,448.4,39.0,0.7,49.3601,206.6649,0.3787,155.6428,0.3171,2011-07-02 15:00:24,15,3
2011-07-02T15:10:24,578.1,41.9,0.6,63.2232,207.8387,0.4885,155.5692,0.4064,2011-07-02 15:10:24,15,1
2011-07-02T15:15:24,446.5,40.4,0.8,48.8665,205.4968,0.378,154.6185,0.316,2011-07-02 15:15:24,15,3
2011-07-02T15:20:24,403.2,39.3,0.8,44.0743,204.9051,0.3412,154.4647,0.2853,2011-07-02 15:20:24,15,3
2011-07-02T15:25:24,346.4,38.6,0.9,37.6396,203.2022,0.2919,153.7137,0.2449,2011-07-02 15:25:24,15,3
2011-07-02T15:30:24,364.8,37.7,0.9,39.8073,204.6093,0.3076,154.5554,0.2576,2011-07-02 15:30:24,15,3
2011-07-02T15:35:24,354.6,37.6,1.0,38.641,204.2546,0.2991,154.3928,0.2503,2011-07-02 15:35:24,15,3
2011-07-02T15:40:24,325.7,36.9,1.0,35.4034,203.4677,0.2746,153.98,0.2299,2011-07-02 15:40:24,15,3
2011-07-02T15:45:24,328.3,36.6,1.0,35.7555,204.0043,0.2776,154.2315,0.2318,2011-07-02 15:45:24,15,3
2011-07-02T15:50:24,273.4,36.3,1.2,29.5327,201.5523,0.2312,152.6933,0.1934,2011-07-02 15:50:24,15,3
2011-07-02T15:55:24,260.1,35.6,1.3,28.1276,201.4575,0.2201,152.785,0.1841,2011-07-02 15:55:24,15,3
2011-07-02T16:00:24,285.6,35.1,1.2,31.1681,203.1832,0.2427,153.8327,0.2026,2011-07-02 16:00:24,16,3
2011-07-02T16:05:24,272.1,35.2,1.2,29.5176,202.3469,0.2308,153.191,0.1927,2011-07-02 16:05:24,16,3
2011-07-02T16:10:24,246.4,34.7,1.4,26.5644,201.3418,0.2084,152.7164,0.1739,2011-07-02 16:10:24,16,3
2011-07-02T16:15:24,251.6,34.4,1.4,27.1959,201.8766,0.2132,153.0403,0.1777,2011-07-02 16:15:24,16,3
2011-07-02T16:20:24,243.4,34.1,1.4,26.2927,201.6339,0.2062,152.9077,0.172,2011-07-02 16:20:24,16,3
2011-07-02T16:25:24,239.7,34.0,1.4,25.8689,201.3969,0.2033,152.6919,0.1694,2011-07-02 16:25:24,16,3
2011-07-02T16:30:24,232.4,34.3,1.5,24.9927,200.7862,0.1971,152.2653,0.1641,2011-07-02 16:30:24,16,3
2011-07-02T16:35:24,234.8,33.9,1.5,25.2248,201.2793,0.1985,152.6283,0.1653,2011-07-02 16:35:24,16,3
2011-07-02T16:40:24,245.3,34.1,1.4,26.2862,201.6016,0.2069,152.6871,0.1722,2011-07-02 16:40:24,16,3
2011-07-02T16:45:24,246.5,34.0,1.4,26.228,201.7059,0.2063,152.8057,0.1716,2011-07-02 16:45:24,16,3
2011-07-02T16:50:24,382.5,35.1,1.0,39.6457,206.7806,0.3089,155.802,0.2545,2011-07-02 16:50:24,16,3
2011-07-02T17:00:24,284.7,35.1,1.3,29.2031,202.1743,0.2309,152.7755,0.1912,2011-07-02 17:00:24,17,3
2011-07-02T17:05:24,234.5,34.2,1.5,24.1155,200.2425,0.1913,151.6723,0.159,2011-07-02 17:05:24,17,3
2011-07-02T17:10:24,327.1,34.0,1.2,32.538,204.8642,0.2556,154.6276,0.2104,2011-07-02 17:10:24,17,3
2011-07-02T17:15:24,235.2,33.9,1.5,23.8007,200.4449,0.1893,151.7958,0.1568,2011-07-02 17:15:24,17,3
2011-07-02T17:20:24,225.7,33.2,1.6,22.8626,200.4031,0.1818,151.7753,0.1506,2011-07-02 17:20:24,17,3
2011-07-02T17:25:24,188.6,32.9,1.8,19.4806,198.448,0.1554,150.7461,0.1292,2011-07-02 17:25:24,17,3
2011-07-02T17:30:24,171.1,32.2,2.1,17.7437,197.5976,0.1419,150.1559,0.1182,2011-07-02 17:30:24,17,3
2011-07-02T17:35:24,165.7,31.6,2.1,16.9195,197.3842,0.1358,150.0441,0.1128,2011-07-02 17:35:24,17,3
2011-07-02T17:40:24,164.9,31.9,2.3,16.3456,196.7541,0.1322,149.4078,0.1094,2011-07-02 17:40:24,17,3
2011-07-02T17:45:24,175.3,32.1,2.2,16.533,196.7967,0.1348,149.3668,0.1107,2011-07-02 17:45:24,17,3
2011-07-02T17:50:24,179.8,31.8,2.2,16.1621,196.6933,0.1328,150.0531,0.1077,2011-07-02 17:50:24,17,3
2011-07-02T17:55:24,145.2,31.3,2.7,13.3548,194.284,0.1104,148.0897,0.0902,2011-07-02 17:55:24,17,3
2011-07-02T18:00:24,113.5,30.7,3.1,11.0255,191.9902,0.0911,146.2565,0.0754,2011-07-02 18:00:24,18,3
2011-07-02T18:05:24,117.3,30.3,3.2,10.6663,191.8953,0.0889,145.8543,0.0731,2011-07-02 18:05:24,18,3
2011-07-02T18:10:24,133.4,30.3,3.1,11.4202,192.8403,0.0949,146.2539,0.0781,2011-07-02 18:10:24,18,3
2011-07-02T18:15:24,115.8,30.8,3.0,11.5032,192.5891,0.0961,145.8559,0.0789,2011-07-02 18:15:24,18,3
2011-07-02T18:20:24,107.2,30.7,3.3,10.7372,191.6426,0.09,145.2863,0.0739,2011-07-02 18:20:24,18,3
2011-07-02T18:25:24,98.0,30.3,3.7,9.7027,190.5118,0.0819,144.3105,0.0672,2011-07-02 18:25:24,18,3
2011-07-02T18:30:24,88.9,30.1,3.9,8.7801,189.1967,0.0749,143.3059,0.0613,2011-07-02 18:30:24,18,3
2011-07-02T18:35:24,87.4,29.9,4.2,8.3684,188.8939,0.0722,143.0274,0.0585,2011-07-02 18:35:24,18,3
2011-07-02T18:40:24,69.3,29.8,5.2,6.5951,185.3891,0.0582,139.9636,0.0471,2011-07-02 18:40:24,18,0
2011-07-02T18:45:24,57.1,29.3,6.2,5.3718,182.7992,0.0483,137.7928,0.039,2011-07-02 18:45:24,18,0
2011-07-02T18:50:24,51.8,29.1,6.9,4.7144,181.2368,0.0429,136.3872,0.0346,2011-07-02 18:50:24,18,0
2011-07-02T18:55:24,47.1,28.8,8.2,4.0207,179.4832,0.0367,135.8499,0.0296,2011-07-02 18:55:24,18,0
2011-07-02T19:00:24,32.9,28.6,10.9,2.865,174.2921,0.0274,130.2959,0.022,2011-07-02 19:00:24,19,0
2011-07-02T19:05:24,23.4,28.4,14.4,2.0895,169.5553,0.0209,125.9088,0.0166,2011-07-02 19:05:24,19,0
2011-07-03T05:55:24,23.3,24.1,14.8,2.0487,173.7376,0.0199,132.8062,0.0154,2011-07-03 05:55:24,5,0
2011-07-03T06:00:24,28.2,24.2,13.4,2.4559,176.6325,0.0231,136.3314,0.018,2011-07-03 06:00:24,6,0
2011-07-03T06:05:24,32.8,24.3,11.6,2.8224,178.8178,0.026,138.9914,0.0203,2011-07-03 06:05:24,6,0
2011-07-03T06:10:24,37.4,24.4,10.8,3.185,180.689,0.0288,141.3368,0.0225,2011-07-03 06:10:24,6,0
2011-07-03T06:15:24,41.9,24.7,10.1,3.4972,182.1331,0.0311,143.1761,0.0244,2011-07-03 06:15:24,6,0
2011-07-03T06:20:24,45.9,24.8,9.5,3.7938,183.2859,0.0333,144.8909,0.0262,2011-07-03 06:20:24,6,0
2011-07-03T06:25:24,49.8,25.0,8.9,4.0986,184.3317,0.0354,146.0425,0.0281,2011-07-03 06:25:24,6,0
2011-07-03T06:30:24,56.6,25.2,7.5,4.6091,185.8232,0.0397,147.4976,0.0312,2011-07-03 06:30:24,6,2
2011-07-03T06:35:24,66.3,25.4,6.8,5.2551,187.4769,0.0448,148.9158,0.0353,2011-07-03 06:35:24,6,2
2011-07-03T06:40:24,78.8,25.5,6.0,6.013,189.291,0.0513,150.1346,0.0401,2011-07-03 06:40:24,6,2
2011-07-03T06:45:24,92.0,25.9,5.4,6.883,191.0214,0.0591,150.1991,0.0458,2011-07-03 06:45:24,6,2
2011-07-03T06:50:24,105.6,26.0,4.8,7.8476,192.7346,0.0672,149.6634,0.0524,2011-07-03 06:50:24,6,2
2011-07-03T06:55:24,121.6,26.1,4.1,9.1786,194.6369,0.0777,147.6219,0.0622,2011-07-03 06:55:24,6,2
2011-07-03T07:00:24,136.9,26.4,3.6,10.5357,196.2339,0.0887,146.3652,0.072,2011-07-03 07:00:24,7,2
2011-07-03T07:05:24,152.2,27.1,3.2,12.0875,197.4559,0.1008,147.384,0.082,2011-07-03 07:05:24,7,2
2011-07-03T07:10:24,169.2,28.1,2.8,13.878,198.7393,0.1146,149.7571,0.0927,2011-07-03 07:10:24,7,2
2011-07-03T07:15:24,187.6,29.1,2.4,15.9712,199.8783,0.1299,152.1963,0.1049,2011-07-03 07:15:24,7,2
2011-07-03T07:20:24,205.2,30.2,2.2,18.0138,200.3322,0.1454,153.0246,0.1177,2011-07-03 07:20:24,7,2
2011-07-03T07:25:24,225.0,30.7,2.0,20.2229,201.3359,0.1619,154.9473,0.1305,2011-07-03 07:25:24,7,2
2011-07-03T07:30:24,249.2,32.0,1.8,23.1331,201.8368,0.1839,154.8168,0.1494,2011-07-03 07:30:24,7,2
2011-07-03T07:35:24,264.0,32.7,1.7,24.8688,202.1213,0.1971,154.44,0.161,2011-07-03 07:35:24,7,2
2011-07-03T07:40:24,285.2,32.9,1.5,27.3928,203.426,0.2154,154.6147,0.1772,2011-07-03 07:40:24,7,2
2011-07-03T07:45:24,298.3,33.8,1.5,29.1338,203.4809,0.2282,154.2779,0.1888,2011-07-03 07:45:24,7,2
2011-07-03T07:50:24,311.3,34.6,1.4,30.6803,203.6175,0.2403,154.094,0.1991,2011-07-03 07:50:24,7,2
2011-07-03T07:55:24,330.1,35.6,1.3,32.9419,203.7502,0.258,153.9281,0.214,2011-07-03 07:55:24,7,2
2011-07-03T08:00:24,356.7,36.5,1.2,35.9363,204.101,0.282,153.9528,0.2334,2011-07-03 08:00:24,8,2
2011-07-03T08:05:24,383.2,37.3,1.1,38.9772,204.706,0.3054,154.2794,0.2526,2011-07-03 08:05:24,8,2
2011-07-03T08:10:24,149.2,36.8,2.5,14.9894,191.8148,0.1168,150.7193,0.0995,2011-07-03 08:10:24,8,2
2011-07-03T08:20:24,451.7,37.4,0.9,47.1917,207.5505,0.3654,156.0361,0.3024,2011-07-03 08:20:24,8,2
2011-07-03T08:25:24,458.7,39.1,0.9,47.9468,206.2553,0.3732,155.0466,0.3092,2011-07-03 08:25:24,8,2
2011-07-03T08:30:24,488.4,40.4,0.9,51.2099,206.0259,0.4002,154.6638,0.3311,2011-07-03 08:30:24,8,2
2011-07-03T08:35:24,504.6,40.7,0.8,52.8727,206.3938,0.4128,154.8702,0.3414,2011-07-03 08:35:24,8,2
2011-07-03T08:40:24,537.3,41.4,0.8,56.4415,206.9437,0.4405,155.1055,0.3639,2011-07-03 08:40:24,8,2
2011-07-03T08:45:24,571.5,41.0,0.8,60.0296,208.0019,0.4672,155.7379,0.3855,2011-07-03 08:45:24,8,2
2011-07-03T08:50:24,602.7,43.2,0.7,63.5563,207.048,0.4979,154.8433,0.4105,2011-07-03 08:50:24,8,1
2011-07-03T09:00:24,482.1,43.2,0.8,52.0406,203.8679,0.4092,153.0556,0.34,2011-07-03 09:00:24,9,2
2011-07-03T09:05:24,239.1,42.4,1.5,25.1864,194.1672,0.1964,149.987,0.1679,2011-07-03 09:05:24,9,2
2011-07-03T09:10:24,631.4,44.8,0.7,67.5335,206.478,0.5287,154.1863,0.438,2011-07-03 09:10:24,9,1
2011-07-03T09:15:24,187.0,44.0,2.0,18.3855,188.2232,0.146,147.2273,0.1249,2011-07-03 09:15:24,9,2
2011-07-03T09:20:24,148.0,39.7,2.6,14.2074,189.0036,0.1118,149.7639,0.0949,2011-07-03 09:20:24,9,2
2011-07-03T09:30:24,731.9,42.5,0.6,79.9538,210.7625,0.6158,156.9002,0.5096,2011-07-03 09:30:24,9,1
2011-07-03T09:35:24,161.9,40.9,2.3,15.6449,188.9491,0.1233,149.1132,0.1049,2011-07-03 09:35:24,9,2
2011-07-03T09:40:24,765.5,42.8,0.6,84.0889,211.6993,0.6467,157.4175,0.5342,2011-07-03 09:40:24,9,1
2011-07-03T09:45:24,778.4,48.1,0.6,84.1008,207.0973,0.6617,153.8477,0.5466,2011-07-03 09:45:24,9,1
2011-07-03T09:50:24,820.4,47.5,0.6,88.4611,208.036,0.6958,154.386,0.573,2011-07-03 09:50:24,9,1
2011-07-03T10:00:24,220.7,44.0,1.7,22.1838,190.781,0.1763,147.4025,0.1505,2011-07-03 10:00:24,10,2
2011-07-03T10:10:24,175.6,38.9,2.2,17.7477,192.5062,0.1375,151.1551,0.1174,2011-07-03 10:10:24,10,2
2011-07-03T10:15:24,831.4,43.0,0.6,92.0456,212.7065,0.7048,157.8092,0.5833,2011-07-03 10:15:24,10,1
2011-07-03T10:20:24,824.6,47.3,0.6,90.1066,208.6883,0.7024,154.8238,0.582,2011-07-03 10:20:24,10,1
2011-07-03T10:25:24,864.1,49.0,0.6,94.1398,207.8179,0.7381,153.9199,0.6116,2011-07-03 10:25:24,10,1
2011-07-03T10:30:24,887.8,47.2,0.5,97.2629,209.9987,0.7564,155.5028,0.6255,2011-07-03 10:30:24,10,1
2011-07-03T10:40:24,278.7,40.7,1.3,29.4111,197.2976,0.2281,151.0262,0.1947,2011-07-03 10:40:24,10,2
2011-07-03T10:50:24,984.7,46.2,0.5,108.3137,212.4829,0.8388,156.835,0.6906,2011-07-03 10:50:24,10,1
2011-07-03T11:00:24,1013.0,43.6,0.5,111.9012,215.0279,0.8602,158.7143,0.705,2011-07-03 11:00:24,11,1
2011-07-03T11:10:24,937.9,48.6,0.5,102.854,209.5967,0.8018,154.8848,0.6641,2011-07-03 11:10:24,11,1
2011-07-03T11:15:24,935.5,51.2,0.5,101.5335,207.0764,0.8008,152.9753,0.6637,2011-07-03 11:15:24,11,1
2011-07-03T11:20:24,935.9,49.7,0.5,102.1022,208.4627,0.7996,154.0514,0.6628,2011-07-03 11:20:24,11,1
2011-07-03T11:25:24,927.5,50.5,0.5,101.049,207.7022,0.7936,153.4828,0.6584,2011-07-03 11:25:24,11,1
2011-07-03T11:30:24,928.4,50.7,0.5,101.2509,207.6738,0.7954,153.4562,0.6598,2011-07-03 11:30:24,11,1
2011-07-03T11:35:24,926.4,51.7,0.5,100.7622,206.7673,0.7952,152.7477,0.6597,2011-07-03 11:35:24,11,1
2011-07-03T11:40:24,932.6,51.2,0.5,101.5638,207.3002,0.7994,153.1531,0.6632,2011-07-03 11:40:24,11,1
2011-07-03T11:45:24,938.7,50.2,0.5,102.4651,207.8691,0.8052,153.5479,0.6673,2011-07-03 11:45:24,11,1
2011-07-03T11:50:24,940.0,49.7,0.5,102.8854,208.4001,0.8057,153.9847,0.6682,2011-07-03 11:50:24,11,1
2011-07-03T11:55:24,938.9,48.8,0.5,102.9148,208.8059,0.8053,154.2809,0.6671,2011-07-03 11:55:24,11,1
2011-07-03T12:00:24,947.3,50.6,0.5,103.403,207.8843,0.8125,153.5201,0.6735,2011-07-03 12:00:24,12,1
2011-07-03T12:05:24,947.4,51.0,0.5,103.3608,207.8748,0.8123,153.4861,0.6734,2011-07-03 12:05:24,12,1
2011-07-03T12:10:24,950.6,50.4,0.5,103.8147,208.1896,0.8149,153.7245,0.6753,2011-07-03 12:10:24,12,1
2011-07-03T12:15:24,949.7,48.7,0.5,104.105,209.1795,0.813,154.5003,0.6738,2011-07-03 12:15:24,12,1
2011-07-03T12:20:24,952.9,50.3,0.5,103.9878,208.0606,0.8171,153.6408,0.6768,2011-07-03 12:20:24,12,1
2011-07-03T12:25:24,953.3,51.9,0.5,103.5955,207.1618,0.8175,152.8965,0.6776,2011-07-03 12:25:24,12,1
2011-07-03T12:30:24,954.3,50.7,0.5,104.0131,207.7875,0.8181,153.4033,0.678,2011-07-03 12:30:24,12,1
2011-07-03T12:35:24,954.5,51.2,0.5,103.9293,207.6491,0.8178,153.2987,0.678,2011-07-03 12:35:24,12,1
2011-07-03T12:40:24,958.8,50.6,0.5,104.25,207.4633,0.8209,153.1325,0.6808,2011-07-03 12:40:24,12,1
2011-07-03T12:45:24,958.9,51.3,0.5,104.2173,207.4974,0.8208,153.1222,0.6806,2011-07-03 12:45:24,12,1
2011-07-03T12:50:24,949.2,50.4,0.4,103.5687,207.9374,0.8136,153.546,0.6745,2011-07-03 12:50:24,12,1
2011-07-03T12:55:24,949.7,51.4,0.4,103.2658,207.2206,0.8142,152.9567,0.6751,2011-07-03 12:55:24,12,1
2011-07-03T13:00:24,946.3,52.2,0.4,102.7527,206.8508,0.8116,152.6962,0.6729,2011-07-03 13:00:24,13,1
2011-07-03T13:05:24,944.8,50.5,0.4,103.0365,207.89,0.809,153.5325,0.6711,2011-07-03 13:05:24,13,1
2011-07-03T13:10:24,940.3,50.1,0.4,102.7061,208.311,0.8051,153.8693,0.6675,2011-07-03 13:10:24,13,1
2011-07-03T13:15:24,942.2,49.7,0.4,102.8972,208.4001,0.8066,153.9405,0.6684,2011-07-03 13:15:24,13,1
2011-07-03T13:20:24,937.3,49.9,0.4,102.4545,208.6542,0.8021,154.1651,0.6646,2011-07-03 13:20:24,13,1
2011-07-03T13:25:24,899.3,49.1,0.4,98.5614,208.5309,0.7699,154.2812,0.6388,2011-07-03 13:25:24,13,1
2011-07-03T13:30:24,863.1,47.3,0.4,95.1896,209.2895,0.739,155.0406,0.614,2011-07-03 13:30:24,13,1
2011-07-03T13:35:24,896.7,49.3,0.4,98.1309,208.1023,0.7683,153.9464,0.6374,2011-07-03 13:35:24,13,1
2011-07-03T13:40:24,897.5,49.5,0.4,98.259,208.1308,0.7687,153.9684,0.6382,2011-07-03 13:40:24,13,1
2011-07-03T13:45:24,901.9,49.8,0.4,98.4843,207.8406,0.7726,153.7185,0.6407,2011-07-03 13:45:24,13,1
2011-07-03T13:50:24,885.8,49.9,0.4,96.6663,207.5809,0.7587,153.6066,0.6293,2011-07-03 13:50:24,13,1
2011-07-03T13:55:24,880.4,50.4,0.4,95.9242,207.3286,0.754,153.4299,0.6252,2011-07-03 13:55:24,13,1
2011-07-03T14:00:24,867.5,49.3,0.4,94.7677,207.6415,0.7434,153.7442,0.6164,2011-07-03 14:00:24,14,1
2011-07-03T14:05:24,865.9,49.2,0.4,94.581,207.6245,0.7415,153.7618,0.6151,2011-07-03 14:05:24,14,1
2011-07-03T14:10:24,853.5,50.0,0.4,92.9349,207.048,0.7301,153.3839,0.6059,2011-07-03 14:10:24,14,1
2011-07-03T14:15:24,860.3,49.1,0.4,93.6713,207.7553,0.7339,153.8787,0.6087,2011-07-03 14:15:24,14,1
2011-07-03T14:20:24,832.4,49.6,0.4,90.6659,207.1769,0.7116,153.5923,0.5903,2011-07-03 14:20:24,14,1
2011-07-03T14:25:24,818.4,48.6,0.4,89.3337,207.6719,0.6989,154.0546,0.5799,2011-07-03 14:25:24,14,1
2011-07-03T14:30:24,807.4,47.8,0.5,88.1003,207.7288,0.6887,154.1625,0.5715,2011-07-03 14:30:24,14,1
2011-07-03T14:35:24,797.1,48.3,0.5,86.7675,207.3059,0.6795,153.8695,0.5639,2011-07-03 14:35:24,14,1
2011-07-03T14:40:24,781.5,47.8,0.5,85.0487,207.1466,0.6656,153.8257,0.5529,2011-07-03 14:40:24,14,1
2011-07-03T14:45:24,771.5,46.4,0.5,84.278,208.2958,0.6554,154.789,0.5445,2011-07-03 14:45:24,14,1
2011-07-03T14:50:24,758.4,47.7,0.5,82.5437,207.2073,0.6455,154.0256,0.5359,2011-07-03 14:50:24,14,1
2011-07-03T14:55:24,744.7,45.8,0.5,81.3806,208.2066,0.6323,154.8861,0.5254,2011-07-03 14:55:24,14,1
2011-07-03T15:00:24,730.8,46.4,0.5,79.658,207.7382,0.6206,154.583,0.5153,2011-07-03 15:00:24,15,1
2011-07-03T15:05:24,717.4,45.9,0.5,78.1352,207.7477,0.6083,154.6873,0.5051,2011-07-03 15:05:24,15,1
2011-07-03T15:10:24,704.4,44.9,0.5,76.7955,208.3318,0.5955,155.1804,0.4949,2011-07-03 15:10:24,15,1
2011-07-03T15:15:24,689.8,44.6,0.5,75.0932,208.2048,0.5828,155.1886,0.4839,2011-07-03 15:15:24,15,1
2011-07-03T15:20:24,672.0,43.9,0.5,73.225,208.4418,0.5669,155.4772,0.471,2011-07-03 15:20:24,15,1
2011-07-03T15:25:24,657.1,44.2,0.5,71.2351,207.3628,0.5541,154.7149,0.4604,2011-07-03 15:25:24,15,1
2011-07-03T15:30:24,643.8,43.1,0.5,69.945,208.3565,0.5413,155.5592,0.4496,2011-07-03 15:30:24,15,1
2011-07-03T15:35:24,641.4,43.0,0.5,69.4862,208.4095,0.5381,155.6305,0.4465,2011-07-03 15:35:24,15,1
2011-07-03T15:40:24,618.1,42.9,0.5,66.6418,208.0038,0.5165,155.4002,0.4288,2011-07-03 15:40:24,15,1
2011-07-03T15:45:24,657.4,43.3,0.5,70.6652,208.5366,0.5488,155.5833,0.4542,2011-07-03 15:45:24,15,1
2011-07-03T16:00:24,597.6,40.0,0.6,63.9214,209.7162,0.4924,156.8282,0.4076,2011-07-03 16:00:24,16,3
2011-07-03T16:05:24,586.8,41.8,0.6,61.9516,207.7572,0.4821,155.4244,0.3986,2011-07-03 16:05:24,16,3
2011-07-03T16:10:24,538.5,42.1,0.6,56.6922,206.2705,0.4424,154.4987,0.3669,2011-07-03 16:10:24,16,3
2011-07-03T16:15:24,544.0,41.8,0.6,57.3266,206.7749,0.447,154.9,0.3701,2011-07-03 16:15:24,16,3
2011-07-03T16:20:24,485.3,41.3,0.7,50.6512,205.493,0.396,154.2309,0.3284,2011-07-03 16:20:24,16,3
2011-07-03T16:25:24,492.4,41.1,0.7,51.1948,205.766,0.4003,154.3642,0.3316,2011-07-03 16:25:24,16,3
2011-07-03T16:35:24,502.6,40.5,0.7,51.8896,206.2837,0.4068,154.8026,0.3352,2011-07-03 16:35:24,16,3
2011-07-03T16:40:24,463.5,39.1,0.7,47.0016,205.9443,0.3687,154.7471,0.3037,2011-07-03 16:40:24,16,3
2011-07-03T16:45:24,410.1,37.7,0.8,41.1382,205.438,0.3225,154.605,0.2661,2011-07-03 16:45:24,16,3
2011-07-03T16:50:24,388.4,37.1,0.9,38.7239,204.6111,0.3039,154.0714,0.2513,2011-07-03 16:50:24,16,3
2011-07-03T16:55:24,358.2,37.8,0.9,35.2002,202.9234,0.2782,153.0323,0.23,2011-07-03 16:55:24,16,3
2011-07-03T17:00:24,387.0,37.9,0.9,38.1015,204.0536,0.3009,153.746,0.2478,2011-07-03 17:00:24,17,3
2011-07-03T17:05:24,155.0,35.7,1.9,15.8255,193.3095,0.1259,148.8599,0.1063,2011-07-03 17:05:24,17,3
2011-07-03T17:10:24,353.8,35.2,1.0,33.6368,204.613,0.2656,154.4473,0.2178,2011-07-03 17:10:24,17,3
2011-07-03T17:15:24,153.9,34.3,2.0,15.0472,193.6438,0.1202,149.1201,0.1009,2011-07-03 17:15:24,17,3
2011-07-03T17:20:24,312.2,35.2,1.1,28.955,202.3204,0.2307,152.8155,0.1895,2011-07-03 17:20:24,17,3
2011-07-03T17:25:24,278.9,35.0,1.2,25.3438,200.4449,0.2035,151.5249,0.1673,2011-07-03 17:25:24,17,3
2011-07-03T17:30:24,228.0,34.3,1.6,19.9023,197.5757,0.1608,150.3442,0.1324,2011-07-03 17:30:24,17,3
2011-07-03T17:35:24,227.3,33.4,1.6,19.7122,198.2405,0.1599,151.0135,0.1305,2011-07-03 17:35:24,17,3
2011-07-03T17:40:24,219.3,33.3,1.7,18.7452,197.6145,0.1537,151.336,0.1239,2011-07-03 17:40:24,17,3
2011-07-03T17:45:24,184.0,33.1,2.1,14.5896,194.5519,0.1232,150.6674,0.0968,2011-07-03 17:45:24,17,3
2011-07-03T17:50:24,159.5,32.4,2.5,11.9217,192.4033,0.1027,145.8854,0.0817,2011-07-03 17:50:24,17,3
